customer_id,loan_id,purpose,tenure,interest_rate,debt_to_income,vehicle_type,education,occupation,job_title,job_industry,income_type,criminal_record,marital_status,age,income_class,num_work_year,num_dependent,house_type,length_of_stay,residency_status,house_ownership,earning_members,vehicle_own,is_phone_number_owner,dpd_m1,col_m1,utilization_per_credit_account,utilization_per_credit_amount,latest_per_total_payment_m1,age_oldest_account,datetime
CUST3280,LOAN6578,CONSUMPTIVE,87,11.97,0.4,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,23,12,2,KOS,12,TEMPORARY,,1,1,NO,199,4,0.33,,,0,2025-02-03 11:12:32.630226
CUST3276,LOAN6579,CONSUMPTIVE,87,12.35,0.45,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,26,11,1,KOS,11,PERMANENT,,1,1,YES,250,4,0.31,0.36,0.35,0,2025-02-03 11:12:32.630226
CUST3277,LOAN6580,CONSUMPTIVE,89,12.91,0.5,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,25,11,1,KOS,12,PERMANENT,,1,1,YES,319,5,0.26,0.29,0.33,0,2025-02-03 11:12:32.630226
CUST3281,LOAN6581,CONSUMPTIVE,33,8.87,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,23,12,2,KOS,13,TEMPORARY,,1,1,NO,1,1,0.72,0.62,,20,2025-02-03 11:12:32.630226
CUST3282,LOAN6582,CONSUMPTIVE,37,9.67,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,13,TEMPORARY,,1,1,NO,2,1,0.68,0.61,0.7,20,2025-02-03 11:12:32.630226
CUST3283,LOAN6583,CONSUMPTIVE,38,10.18,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,21,12,2,KOS,13,TEMPORARY,,1,1,NO,3,1,0.66,0.6,,18,2025-02-03 11:12:32.630226
CUST3284,LOAN6584,CONSUMPTIVE,41,10.31,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,21,12,2,KOS,13,TEMPORARY,,1,1,NO,4,1,0.61,0.6,0.65,14,2025-02-03 11:12:32.630226
CUST3285,LOAN6585,PRODUCTIVE,44,10.52,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,47,20,13,2,KOS,13,TEMPORARY,,1,1,NO,4,1,0.61,,,12,2025-02-03 11:12:32.630226
CUST3286,LOAN6586,PRODUCTIVE,46,10.53,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,7,1,0.6,0.58,0.6,12,2025-02-03 11:12:32.630226
CUST3287,LOAN6587,PRODUCTIVE,49,10.61,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,9,1,0.58,0.58,,11,2025-02-03 11:12:32.630226
CUST3287,LOAN6588,PRODUCTIVE,49,10.64,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,12,1,0.57,,,11,2025-02-03 11:12:32.630226
CUST3288,LOAN6589,PRODUCTIVE,51,10.71,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,13,14,2,LAIN-LAIN,16,TEMPORARY,,1,1,NO,13,1,0.55,0.55,0.57,11,2025-02-03 11:12:32.630226
CUST3289,LOAN6590,PRODUCTIVE,51,10.74,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,10,16,2,LAIN-LAIN,16,TEMPORARY,,1,0,NO,17,1,0.54,0.55,,10,2025-02-03 11:12:32.630226
CUST3290,LOAN6591,PRODUCTIVE,53,10.85,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,50,7,16,2,LAIN-LAIN,17,TEMPORARY,,1,0,NO,17,1,0.53,,,,2025-02-03 11:12:32.630226
CUST3286,LOAN6592,PRODUCTIVE,57,10.96,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,17,13,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,18,1,0.53,0.54,0.55,6,2025-02-03 11:12:32.630226
CUST3290,LOAN6593,PRODUCTIVE,57,10.97,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,50,7,16,2,LAIN-LAIN,17,TEMPORARY,,1,0,NO,19,1,0.52,0.54,0.54,5,2025-02-03 11:12:32.630226
CUST3291,LOAN6594,PRODUCTIVE,58,11.0,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,31,36,5,1,RUMAH,5,PERMANENT,,2,2,YES,19,1,0.52,0.54,,4,2025-02-03 11:12:32.630226
CUST3291,LOAN6595,PRODUCTIVE,59,11.05,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,31,36,5,1,RUMAH,5,PERMANENT,,2,2,YES,23,1,0.52,0.54,,4,2025-02-03 11:12:32.630226
CUST3288,LOAN6596,PRODUCTIVE,60,11.07,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,48,13,14,2,LAIN-LAIN,16,TEMPORARY,,1,1,NO,26,1,0.52,,,,2025-02-03 11:12:32.630226
CUST3292,LOAN6597,PRODUCTIVE,62,11.08,0.1,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,36,5,1,RUMAH,6,PERMANENT,,2,2,YES,28,1,0.52,0.53,,3,2025-02-03 11:12:32.630226
CUST3292,LOAN6598,PRODUCTIVE,62,11.13,0.1,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,36,5,1,RUMAH,6,PERMANENT,,2,2,YES,30,1,0.51,0.52,,3,2025-02-03 11:12:32.630226
CUST3289,LOAN6599,PRODUCTIVE,64,11.14,0.15,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,10,16,2,LAIN-LAIN,16,TEMPORARY,,1,0,NO,44,2,0.5,0.47,0.52,2,2025-02-03 11:12:32.630226
CUST3293,LOAN6600,CONSUMPTIVE,67,11.25,0.15,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,32,5,1,RUMAH,7,PERMANENT,,2,2,YES,72,2,0.5,,,,2025-02-03 11:12:32.630226
CUST3293,LOAN6601,CONSUMPTIVE,68,11.26,0.15,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,32,5,1,RUMAH,7,PERMANENT,,2,2,YES,78,2,0.5,0.47,0.51,1,2025-02-03 11:12:32.630226
CUST3293,LOAN6602,CONSUMPTIVE,69,11.3,0.2,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,32,5,1,RUMAH,7,PERMANENT,,2,2,YES,78,2,0.49,,,1,2025-02-03 11:12:32.630226
CUST3294,LOAN6603,CONSUMPTIVE,73,11.42,0.2,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,32,7,1,RUMAH,7,PERMANENT,,2,2,YES,86,2,0.48,0.45,0.5,1,2025-02-03 11:12:32.630226
CUST3295,LOAN6604,CONSUMPTIVE,74,11.57,0.2,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,7,PERMANENT,,2,2,YES,88,2,0.48,,,,2025-02-03 11:12:32.630226
CUST3294,LOAN6605,CONSUMPTIVE,75,11.6,0.2,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,32,7,1,RUMAH,7,PERMANENT,,2,2,YES,91,3,0.46,,,1,2025-02-03 11:12:32.630226
CUST3295,LOAN6606,CONSUMPTIVE,76,11.62,0.2,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,7,PERMANENT,,2,2,YES,92,3,0.45,,,,2025-02-03 11:12:32.630226
CUST3296,LOAN6607,CONSUMPTIVE,76,11.68,0.2,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,7,PERMANENT,,2,2,YES,114,3,0.45,0.42,0.47,0,2025-02-03 11:12:32.630226
CUST3296,LOAN6608,CONSUMPTIVE,77,11.79,0.25,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,7,PERMANENT,,2,2,YES,135,3,0.44,,,,2025-02-03 11:12:32.630226
CUST3296,LOAN6609,CONSUMPTIVE,78,11.8,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,7,PERMANENT,,2,2,YES,161,3,0.43,,,,2025-02-03 11:12:32.630226
CUST3294,LOAN6610,CONSUMPTIVE,80,11.92,0.3,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,32,7,1,RUMAH,7,PERMANENT,,2,2,YES,201,4,0.43,0.4,0.45,0,2025-02-03 11:12:32.630226
CUST3297,LOAN6611,CONSUMPTIVE,80,11.92,0.35,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,30,7,1,RUMAH,8,PERMANENT,,2,2,YES,207,4,0.42,0.39,0.42,0,2025-02-03 11:12:32.630226
CUST3297,LOAN6612,CONSUMPTIVE,80,11.94,0.4,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,30,7,1,RUMAH,8,PERMANENT,,2,2,YES,228,4,0.39,0.35,,0,2025-02-03 11:12:32.630226
CUST3297,LOAN6613,CONSUMPTIVE,83,12.11,0.4,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,30,7,1,RUMAH,8,PERMANENT,,2,2,YES,246,4,0.37,0.34,0.38,0,2025-02-03 11:12:32.630226
CUST3295,LOAN6614,CONSUMPTIVE,87,12.72,0.45,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,31,7,1,RUMAH,7,PERMANENT,,2,2,YES,249,4,0.35,0.32,,0,2025-02-03 11:12:32.630226
CUST3277,LOAN6615,CONSUMPTIVE,99,13.03,0.5,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,40,25,11,1,KOS,12,PERMANENT,,1,1,YES,263,4,0.33,0.3,0.24,0,2025-02-03 11:12:32.630226
CUST3298,LOAN6616,PRODUCTIVE,5,9.01,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,29,8,1,RUMAH,8,PERMANENT,,2,2,YES,2,1,0.76,0.78,,20,2025-02-03 11:12:32.630226
CUST3299,LOAN6617,PRODUCTIVE,26,9.33,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,28,8,1,RUMAH,8,PERMANENT,,2,2,YES,3,1,0.7,0.74,0.63,18,2025-02-03 11:12:32.630226
CUST3300,LOAN6618,PRODUCTIVE,27,9.35,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,28,8,1,RUMAH,9,PERMANENT,,2,2,YES,3,1,0.69,0.72,0.6,16,2025-02-03 11:12:32.630226
CUST3301,LOAN6619,PRODUCTIVE,37,9.58,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,27,9,1,APARTMENT,9,PERMANENT,,2,2,YES,5,1,0.67,,,13,2025-02-03 11:12:32.630226
CUST3302,LOAN6620,PRODUCTIVE,39,9.83,0.05,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,27,9,1,APARTMENT,9,PERMANENT,,2,2,YES,6,1,0.64,0.66,0.58,13,2025-02-03 11:12:32.630226
CUST3303,LOAN6621,PRODUCTIVE,44,9.89,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,27,9,1,APARTMENT,10,PERMANENT,,2,2,YES,7,1,0.62,,,,2025-02-03 11:12:32.630226
CUST3304,LOAN6622,PRODUCTIVE,47,9.94,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,26,9,1,APARTMENT,11,PERMANENT,,2,2,YES,10,1,0.62,,,,2025-02-03 11:12:32.630226
CUST3305,LOAN6623,PRODUCTIVE,50,10.0,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,26,10,1,APARTMENT,11,PERMANENT,,2,2,YES,14,1,0.61,,,13,2025-02-03 11:12:32.630226
CUST3306,LOAN6624,PRODUCTIVE,50,10.11,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,26,10,1,APARTMENT,11,PERMANENT,,2,2,YES,18,1,0.6,,,,2025-02-03 11:12:32.630226
CUST3306,LOAN6625,PRODUCTIVE,51,10.11,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,26,10,1,APARTMENT,11,PERMANENT,,2,2,YES,21,1,0.58,0.59,,11,2025-02-03 11:12:32.630226
CUST3307,LOAN6626,PRODUCTIVE,51,10.34,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,26,10,1,APARTMENT,11,PERMANENT,,2,1,YES,21,1,0.57,,,,2025-02-03 11:12:32.630226
CUST3307,LOAN6627,PRODUCTIVE,56,10.35,0.05,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,26,10,1,APARTMENT,11,PERMANENT,,2,1,YES,23,1,0.55,0.58,0.53,9,2025-02-03 11:12:32.630226
CUST3308,LOAN6628,PRODUCTIVE,56,10.48,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,25,10,1,APARTMENT,11,PERMANENT,,2,1,YES,25,1,0.53,0.55,,9,2025-02-03 11:12:32.630226
CUST3309,LOAN6629,PRODUCTIVE,58,10.5,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,25,10,1,APARTMENT,12,PERMANENT,,1,1,YES,27,1,0.53,0.53,0.51,9,2025-02-03 11:12:32.630226
CUST3308,LOAN6630,PRODUCTIVE,59,10.69,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,38,25,10,1,APARTMENT,11,PERMANENT,,2,1,YES,30,1,0.53,0.53,0.51,7,2025-02-03 11:12:32.630226
CUST3310,LOAN6631,PRODUCTIVE,59,10.71,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,25,11,2,APARTMENT,12,PERMANENT,,1,1,YES,34,2,0.53,,,,2025-02-03 11:12:32.630226
CUST3311,LOAN6632,CONSUMPTIVE,60,10.73,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,39,24,11,2,KOS,12,PERMANENT,,1,1,YES,35,2,0.53,,,,2025-02-03 11:12:32.630226
CUST3310,LOAN6633,CONSUMPTIVE,61,10.8,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,25,11,2,APARTMENT,12,PERMANENT,,1,1,YES,35,2,0.51,,,6,2025-02-03 11:12:32.630226
CUST3311,LOAN6634,CONSUMPTIVE,61,10.88,0.1,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,39,24,11,2,KOS,12,PERMANENT,,1,1,YES,37,2,0.49,0.51,0.48,5,2025-02-03 11:12:32.630226
CUST3312,LOAN6635,CONSUMPTIVE,61,11.0,0.1,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,39,24,11,2,KOS,12,PERMANENT,,1,1,YES,43,2,0.48,,,,2025-02-03 11:12:32.630226
CUST3312,LOAN6636,CONSUMPTIVE,62,11.11,0.1,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,39,24,11,2,KOS,12,PERMANENT,,1,1,YES,47,2,0.48,0.51,0.47,3,2025-02-03 11:12:32.630226
CUST3313,LOAN6637,CONSUMPTIVE,67,11.2,0.1,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,40,24,11,2,KOS,12,TEMPORARY,,1,1,NO,49,2,0.47,0.51,0.45,3,2025-02-03 11:12:32.630226
CUST3314,LOAN6638,CONSUMPTIVE,68,11.22,0.15,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,23,12,2,KOS,12,TEMPORARY,,1,1,NO,62,2,0.47,0.49,,1,2025-02-03 11:12:32.630226
CUST3314,LOAN6639,CONSUMPTIVE,70,11.23,0.15,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,41,23,12,2,KOS,12,TEMPORARY,,1,1,NO,66,2,0.46,0.49,0.44,0,2025-02-03 11:12:32.630226
CUST3309,LOAN6640,CONSUMPTIVE,71,11.31,0.15,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,25,10,1,APARTMENT,12,PERMANENT,,1,1,YES,107,3,0.44,,,0,2025-02-03 11:12:32.630226
CUST3313,LOAN6641,CONSUMPTIVE,73,11.48,0.15,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,40,24,11,2,KOS,12,TEMPORARY,,1,1,NO,123,3,0.44,0.47,0.43,0,2025-02-03 11:12:32.630226
CUST3315,LOAN6642,CONSUMPTIVE,73,11.49,0.15,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,41,22,12,2,KOS,12,TEMPORARY,,1,1,NO,136,3,0.44,,,,2025-02-03 11:12:32.630226
CUST3316,LOAN6643,CONSUMPTIVE,75,11.54,0.2,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,12,TEMPORARY,,1,1,NO,161,3,0.43,,,0,2025-02-03 11:12:32.630226
CUST3315,LOAN6644,CONSUMPTIVE,77,11.62,0.25,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,41,22,12,2,KOS,12,TEMPORARY,,1,1,NO,173,3,0.41,0.41,0.38,0,2025-02-03 11:12:32.630226
CUST3316,LOAN6645,CONSUMPTIVE,80,11.65,0.25,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,12,TEMPORARY,,1,1,NO,176,3,0.41,0.4,0.38,0,2025-02-03 11:12:32.630226
CUST3316,LOAN6646,CONSUMPTIVE,82,11.94,0.3,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,12,TEMPORARY,,1,1,NO,205,4,0.4,0.37,0.38,0,2025-02-03 11:12:32.630226
CUST3317,LOAN6647,CONSUMPTIVE,85,12.07,0.3,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,13,TEMPORARY,,1,1,NO,217,4,0.38,,,,2025-02-03 11:12:32.630226
CUST3317,LOAN6648,PRODUCTIVE,87,12.22,0.3,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,13,TEMPORARY,,1,1,NO,255,4,0.38,,,,2025-02-03 11:12:32.630226
CUST3315,LOAN6649,PRODUCTIVE,87,12.24,0.4,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,41,22,12,2,KOS,12,TEMPORARY,,1,1,NO,260,4,0.36,0.29,,0,2025-02-03 11:12:32.630226
CUST3317,LOAN6650,PRODUCTIVE,90,12.33,0.5,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,22,12,2,KOS,13,TEMPORARY,,1,1,NO,264,4,0.25,,,0,2025-02-03 11:12:32.630226
CUST3318,LOAN6651,PRODUCTIVE,13,9.2,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,44,21,12,2,KOS,13,TEMPORARY,,1,1,NO,0,1,0.76,,,,2025-02-03 11:12:32.630226
CUST3319,LOAN6652,PRODUCTIVE,17,9.54,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,18,13,2,KOS,13,TEMPORARY,,1,1,NO,4,1,0.62,,,,2025-02-03 11:12:32.630226
CUST3320,LOAN6653,PRODUCTIVE,40,9.63,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,17,13,2,KOS,13,TEMPORARY,,1,1,NO,7,1,0.61,0.67,0.65,15,2025-02-03 11:12:32.630226
CUST3321,LOAN6654,PRODUCTIVE,42,9.66,0.05,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,44,17,13,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,7,1,0.61,,,15,2025-02-03 11:12:32.630226
CUST3322,LOAN6655,PRODUCTIVE,43,9.79,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,46,16,14,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,8,1,0.59,0.63,,14,2025-02-03 11:12:32.630226
CUST3323,LOAN6656,PRODUCTIVE,44,10.01,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,47,15,14,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,9,1,0.58,0.61,0.61,14,2025-02-03 11:12:32.630226
